Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,61.11111111,62.22222222,65.55555667,68.88888889,70,70,70,70,80,78.8889
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562910.8,9562911,9562911,9562911,9562911,9562911,9562911,9562911,9562911,9562911
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.092861,10.2927961,10.1895231,10.28412258,10.22284045,9.869762685,9.672442542,9.374282116,..,..
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,15.93928031,14.58764165
China,CHN,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,32.4,29.4,29.4,26.9,22.9
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2.069522873,2.931123206,2.977162188,2.909858156,3.077165873,3.030351151,3.004768515,4.89356732,5.254825117,..
China,CHN,Urban population growth (annual %),SP.URB.GROW,3.433957689,3.338102468,3.255365494,3.05606997,2.939542285,2.87600167,2.829482685,2.769551135,2.744069375,2.693540138
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.9102,9.7924,9.6746,9.5568,9.439,9.2798,9.1206,8.9614,8.8022,..
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.450393257,1.509618385
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,14.905,..,14.905,..,..,..
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98,97.9,97.5,96.2,97.1,98.3,98.3,97.7,97.4,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.690501415,5.438356727,5.428980862,5.077911491,5.075063887,5.062174035,4.573182147,..,..,..
France,FRA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,76.4,..,..,78.4,..,..,..,..,..,..
France,FRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,143.2390407,140.5700307,143.8481343,145.8791402,147.6736927,143.813566,146.7735776,147.4144754,155.2004247,157.6715153
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7643.44985,7338.041898,7734.726783,7232.980234,7363.426038,7367.846559,6939.522311,..,..,..
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4110.585339,3913.457397,4016.847947,3847.073024,3836.65776,3833.535711,3658.865709,3689.517767,..,..
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.11938486,24.83554721,26.78829984,28.42133748,29.20302719,29.36473787,29.6666845,30.59262238,30.15546306,30.88185434
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.01,2,2.03,2.01,2.01,1.99,2.01,1.96,1.96,..
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,67999194663,18380195793,38899924638,44191741840,32950453828,31589259642,5809580555,42803255076,45349681278,47335618619
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,161988,163114,164240,165370,166500,167630,168760,169890,..,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.46513E+12,2.5825E+12
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.195294767,-2.941341058,1.965657376,2.079229174,0.182693034,0.576241546,0.947586472,1.067461647,1.187650381,1.819400181
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43490,43740,43790,44190,42970,43360,42960,40730,38780,37970
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35910,35350,36730,38320,38180,40040,40680,41100,42020,43790
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.7994E+12,2.83035E+12,2.84777E+12,2.88731E+12,2.82115E+12,2.86177E+12,2.84898E+12,2.71217E+12,2.59278E+12,2.54826E+12
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.31151E+12,2.28711E+12,2.38828E+12,2.50392E+12,2.50684E+12,2.64248E+12,2.69753E+12,2.73702E+12,2.80955E+12,2.93931E+12
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.12988486,21.33315982,21.9462945,23.22090937,22.62663227,22.28719307,22.70983107,22.71232406,22.68577849,23.45930214
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.97045065,22.64070501,24.91527927,23.7146292,25.3667828,25.89666503,26.09278566,26.84724696,26.66937935,..
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,89,89,89,91,90,91,91,90,90
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.27769803,25.62690364,28.07949124,30.36923895,30.49903198,30.39931721,30.81211202,31.15907156,30.97343227,31.98417772
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,7.9,7.7,7.7,7.8,7.9,8,8,7.9,..,..
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.81383069,18.30484264,17.84573563,17.97816621,17.86855062,17.97180129,17.74593967,17.67969171,17.56387959,17.36161504
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.428018,0.136762954,1.053620244,1.060174163,1.293541616,0.778185831,0.58550925,1.183731312,0.180995214,0.995561444
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.67073171,82.27317073,82.27317073,..
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.67718112,38.86869084,42.9437956,46.00885946,46.3190988,44.9091141,44.16716527,44.28233053,43.56751398,44.91390526
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.257835008,2.483010721,2.334172804,2.256658139,2.238935776,2.222426033,2.232599137,2.274223958,2.327021877,2.255228621
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,93.00882838,92.39159417,91.68330775,94.43104231,97.83174772,99.06771312,101.9229627,103.4500397,104.4040167,106.2134196
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.3,4.2,4.2,4.1,4.1,4.1,4.2,4.2,4.2
France,FRA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.64910275,96.48813845,92.932866,90.08027684,89.46475283,89.14358194,89.22768425,91.85510376,91.28470275,..
France,FRA,Net migration,SM.POP.NETM,..,..,..,..,361722,..,..,..,..,400002
France,FRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,20085329314,19649124830,19903168862,22927275764,22674444518,24412988733,25351157146,24058346807,24054701190,24885137940
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,117.5676487,118.1740787,118.7593383,119.3351103,119.914071,120.5329491,121.1126732,121.619057,122.1055854,122.5783763
France,FRA,Population growth (annual %),SP.POP.GROW,0.558859001,0.514487919,0.49402977,0.483651043,0.483982312,0.514774025,0.479814388,0.41723803,0.399244807,0.386450788
France,FRA,"Population, total",SP.POP.TOTL,64374989,64707044,65027507,65342775,65659789,65998660,66316092,66593366,66859768,67118648
France,FRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,0,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,42.45164075,41.78226647,43.29468062,43.01944889,43.93897178,44.84049369,45.0165018,44.76499614,44.68887644,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,109.5578766,109.0485992,108.3904877,107.946228,106.6721191,106.3111191,106.1345978,107.3614197,..,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995480001,0.99673003,0.999890029,1.002650023,1.002719998,1.004559994,1.006000042,1.003620028,..,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,113.0046692,112.3559036,112.3969421,112.2783585,112.3083115,111.4306793,111.2436905,111.0670395,..,..
France,FRA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549087,549087,549087,549087,549087,549087,549087,549087,549087,549087
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.03425049,20.70839931,21.95195784,21.8327229,22.55348036,23.23330605,23.17960335,23.18170405,23.14513176,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,26.08071835,33.20749968
France,FRA,Time required to start a business (days),IC.REG.DURS,6.5,6.5,6.5,6.5,6.5,6.5,4.5,4,3.5,3.5
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.876564877,0.833751392,0.816102798,0.805963571,0.809060398,0.840065495,0.806567835,0.745439814,0.727623313,0.715001574
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,9.4294,9.0878,8.7462,8.4046,8.063,7.7574,7.4518,7.1462,6.8406,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.804726475,0.660412636,0.647271769,0.73866495,0.702906905,0.87890625,0.689725726,0.555221527,0.553171864,0.634317496
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,30.8317757,..,30.8317757,..,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.5,98.3,98.3,98.3,98.5,98.5,98.5,98.7,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.506321178,8.818595562,9.279634012,9.12485921,9.199299757,9.39062342,8.889370395,..,..,..
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,50.7,..,..,68.7,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,122.2828234,128.4509893,164.7975628,161.9667643,156.9249454,136.8863225,139.7539617,134.3431078,133.7623447,127.2696156
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7187.764009,6817.158398,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4036.830781,3790.501152,3997.079421,3869.816229,3876.948104,3939.529563,3779.461921,3817.549415,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.45987493,37.80220138,42.25037402,44.81817307,45.98253972,45.39787845,45.70430388,46.87483778,46.11924111,47.2358466
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38,1.36,1.39,1.39,1.41,1.42,1.47,1.5,1.5,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,30926055579,56668665258,86053684912,97480731020,65464274951,67407574807,19778357284,54117732438,58056857839,77983287215
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113990,114040,114090,114110,114130,114150,114170,114190,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3.75237E+12,3.41801E+12,3.41709E+12,3.7577E+12,3.54398E+12,3.75251E+12,3.89061E+12,3.37561E+12,3.4778E+12,3.67744E+12
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.082315404,-5.618860435,4.079933305,3.660000155,0.491992829,0.489584482,1.92969041,1.743205394,1.943625428,2.222824755
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43870,43810,44790,47360,46710,47410,47710,45790,44020,43490
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38400,37870,40000,43770,44590,46250,48020,48690,49770,51680
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.60176E+12,3.58845E+12,3.66245E+12,3.80161E+12,3.75663E+12,3.82339E+12,3.86396E+12,3.74043E+12,3.62464E+12,3.59661E+12
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.15266E+12,3.10147E+12,3.27095E+12,3.51362E+12,3.58585E+12,3.73025E+12,3.88897E+12,3.97754E+12,4.09852E+12,4.27402E+12
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.86004044,18.06745574,19.62539631,21.07753263,19.30677311,19.51221411,19.51719881,19.14845662,19.19788171,19.78135965
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,13.30471851,15.25874061,15.25099045,14.96353856,15.97648575,16.08006832,16.00240562,16.66114593,16.90518986,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,97,97,97,97
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.48502971,32.86284488,37.0527042,39.92956288,39.89221466,39.43854733,38.78136861,38.88094886,38.14802564,39.6618812
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,8.4,8.5,..,8.2,..,7.8,..,..
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.04630446,24.94764824,27.14208197,27.45667969,27.59250397,27.08669469,27.40232637,27.48611043,27.46594361,27.59946068
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.838791683,1.7569942,0.757704408,1.070476908,1.540294079,1.965390517,1.794387609,2.01304621,1.329210699,1.537468922
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.73658537,79.83658537,79.98780488,80.43658537,80.53902439,80.4902439,81.0902439,80.64146341,80.64146341,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,70.12212318,59.87082436,67.71066967,72.620369,72.12122322,69.98775491,69.44030153,70.45114483,68.72378288,71.11843555
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.281316605,1.388906954,1.35365069,1.281112196,1.311261447,1.223993716,1.184973759,1.179472016,1.195846122,1.220135871
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,130.0651266,129.6846864,109.2777489,112.3137649,113.9808799,123.0958333,122.1381952,117.9324532,126.3143677,129.0884756
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.4,4.3,4.2,4.1,4,4,3.9,3.9,3.8,3.7
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,92.85113611,98.59743545,95.78470607,92.84837518,92.30700229,94.06949217,96.64418706,99.59884763,101.8556804,..
Germany,DEU,Net migration,SM.POP.NETM,..,..,..,..,1777126,..,..,..,..,1850000
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,10973972375,12333262473,12791629121,15327620607,14643188037,16397702037,17068593918,15811522678,16447143842,16778408553
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.1536581,236.0237002,237.0163371
Germany,DEU,Population growth (annual %),SP.POP.GROW,-0.190142845,-0.25338341,-0.153198447,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.419684694
Germany,DEU,"Population, total",SP.POP.TOTL,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82695000
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,0,0,..,0,..,0,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.8990936,102.3084412,101.9459991,101.5088501,99.28614807,99.61107635,98.81082916,100.4825592,..,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,27.5422174,28.54699465,27.70912304,28.08702536,28.29526586,28.26539855,28.34607004,28.14738883,28.13880186,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.9524078,103.3304672,102.9357376,102.4175873,102.1430588,101.7017288,101.4573364,102.3890533,..,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.980180025,0.962480009,0.963479996,0.962350011,0.963360012,0.965879977,0.965749979,0.965129972,..,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.1643906,103.0300827,103.858963,103.6634369,102.2760391,101.4306564,101.0809708,101.0608521,..,..
Germany,DEU,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357110,357120,357127,357140,357170,357340,357380,357380,357380,357380
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.39089057,11.55803404,11.115788,11.44177839,11.57120794,11.55000991,11.48062896,11.36815994,11.2420604,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,38.72689503,38.78740347
Germany,DEU,Time required to start a business (days),IC.REG.DURS,17.5,17.5,14.5,14.5,14.5,14.5,14.5,10.5,10.5,10.5
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.067452495,0.002247262,0.100481934,-1.601972315,0.200687484,0.285857247,0.429833546,0.878656939,0.838301068,0.467586097
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,41.7234,38.8878,36.0522,33.2166,30.381,28.9196,27.4582,25.9968,24.5354,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.31009584,17.28272627,17.51735239,17.19197356,16.84537707,17.14842354,16.79193451,16.16798686,16.28459481,15.45026259
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,44.77869986,..,44.77869986,..,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,52.3,..,..,..,..,..,81.4,..,85.7,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.310097833,1.431844254,1.397008906,1.47668635,1.598098637,1.591437853,1.730000432,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,54.8,..,..,..,..,..,..,..,53.5,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,69.79168411,72.34483506,74.25675404,76.14591001,77.17947471,77.91684764,75.90816973,75.65411139,75.03380173,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,562.8991702,600.2017021,642.1116154,698.5478127,724.7911885,765.5638456,805.5991906,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,503.0355807,546.1767267,563.1592957,579.4087432,600.4432348,606.8742801,637.4286299,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.26743306,20.61556009,22.5904459,24.54041132,24.53443066,25.4308613,22.96796301,19.82442628,19.31492239,18.86741471
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.27112E+11,2.56312E+11,2.90428E+11,3.34399E+11,3.92625E+11,4.27296E+11,4.57553E+11,4.78875E+11,4.5614E+11,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.748,2.673,2.601,2.534,2.475,2.425,2.384,2.352,2.326,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43406277076,35581372930,27396885034,36498654598,23995685014,28153031270,34576643694,44009492130,44458571546,39966091359
India,IND,Forest area (sq. km),AG.LND.FRST.K2,689576,693738,697900,699684,701468,703252,705036,706820,..,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1.18695E+12,1.32394E+12,1.65662E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10239E+12,2.27423E+12,2.59749E+12
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.890957062,8.479783897,10.25996306,6.6383638,5.456387552,6.386106401,7.410227605,8.154425028,7.112686097,6.624227116
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1000,1110,1220,1380,1480,1520,1560,1600,1680,1820
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3620,3900,4270,4600,4860,5190,5610,6060,6500,7060
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.19162E+12,1.35027E+12,1.50791E+12,1.71527E+12,1.8721E+12,1.94112E+12,2.021E+12,2.09922E+12,2.22466E+12,2.43084E+12
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.32853E+12,4.73115E+12,5.25484E+12,5.73119E+12,6.13693E+12,6.62951E+12,7.25318E+12,7.93144E+12,8.60438E+12,9.44866E+12
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,38.23139245,40.65596574,40.68154908,39.59042144,38.34741567,34.02320208,34.26780562,31.79231187,30.34734304,30.74760469
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.777733191,9.093724449,7.180548755,6.8707993,6.632256486,8.073939853,8.586259881,7.517758047,7.129689474,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,72,78,82,84,83,83,85,87,88,88
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.49593955,26.16146603,27.09844535,31.08346869,31.25929107,28.41327065,25.95422274,22.12225363,21.03425691,21.77465933
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,8.3,..,..,..,..,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.69952822,31.14192811,30.0826782,30.16167976,29.3985277,28.40489956,27.6564012,27.22038841,26.57786592,26.15539502
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.664665347,6.063829304,8.983819558,8.539714396,7.934387478,6.186504001,3.331756917,2.071893515,3.463897722,2.997597738
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.802,66.219,66.625,67.013,67.377,67.714,68.021,68.302,68.56,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.46085357,31.88292564,34.80491716,42.09250544,43.03489863,42.02270232,38.52644431,31.40759783,27.49729445,28.7052838
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.550194847,2.89349597,2.70746752,2.651584952,2.535476534,2.464118276,2.488157921,2.405128349,2.506470916,2.493045544
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,28.97639365,43.2432608,61.10493897,71.66746768,68.46206123,69.32038505,72.96069065,76.4717128,85.1709257,87.2849181
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.7,61.6,58.4,55.3,52.4,49.5,46.7,44.1,41.6,39.4
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,81.60530857,95.01264904,93.47190338,89.99280028,90.08306387,92.44620825,94.9438212,104.2709273,113.2595189,..
India,IND,Net migration,SM.POP.NETM,..,..,..,..,-2578213,..,..,..,..,-2449998
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2016530000,2481020000,2831340000,3270220000,1681850000,2456340000,2991820000,3174350000,2678680000,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,49977276916,49203912009,53479960083,62499075445,68820517838,69970360847,70388642797,68909693353,62744364090,68967175500
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,402.6472933,408.4065035,414.0269176,419.494223,424.8184112,430.030441,435.1754493,440.286016,445.3705797,450.4186167
India,IND,Population growth (annual %),SP.POP.GROW,1.469688199,1.420203435,1.366797957,1.31187648,1.261205511,1.219418944,1.189328211,1.167527075,1.148214693,1.12707106
India,IND,"Population, total",SP.POP.TOTL,1197146906,1214270132,1230980691,1247236029,1263065852,1278562207,1293859294,1309053980,1324171354,1339180127
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,31.1,..,21.2,..,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,29.8,..,21.9,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,29.4,35.7,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.98444366,95.94667816,..,92.89476013,..,96.24060059,97.57359314,97.7277298,96.30979919,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.88811605,11.57509316,13.33478744,11.49599601,12.59987278,12.60899341,..,..,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.8797684,109.5907135,109.1993027,108.382637,109.7726974,110.5746536,107.8623581,108.4952316,114.5252838,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.954890013,0.978579998,0.978699982,0.989109993,0.995069981,1.065009952,1.063770056,1.066089988,1.092859983,..
